id,object_name,indicator_value
32,Республика Бурятия,-77777777.0
32,Республика Дагестан,2.0
32,Республика Ингушетия,-77777777.0
32,Республика Калмыкия,-77777777.0
32,Республика Карелия,-77777777.0
32,Республика Коми,1.0
32,Республика Крым,3.0
32,Республика Марий Эл,2.0
32,Республика Мордовия,-77777777.0
32,Республика Саха (Якутия),1.0
32,Республика Северная Осетия — Алания,1.0
32,Республика Татарстан,12.0
32,Республика Тыва,-77777777.0
32,Республика Хакасия,1.0
32,Ростовская область,7.0
32,Рязанская область,3.0
32,Самарская область,6.0
32,Санкт-Петербург,20.0
32,Саратовская область,4.0
32,Сахалинская область,2.0
32,Свердловская область,7.0
32,Севастополь,-77777777.0
32,Смоленская область,-77777777.0
32,Ставропольский край,3.0
32,Тамбовская область,1.0
32,Тверская область,1.0
32,Томская область,1.0
32,Тульская область,-77777777.0
32,Тюменская область (без автономных округов),2.0
32,Тюменская область (с автономными округами),5.0
32,Удмуртская Республика,3.0
32,Ульяновская область,1.0
32,Хабаровский край,-77777777.0
32,Ханты-Мансийский автономный округ — Югра,3.0
32,Челябинская область,6.0
32,Чеченская Республика,-77777777.0
32,Чувашская Республика,-77777777.0
32,Чукотский автономный округ,-77777777.0
32,Ямало-Ненецкий автономный округ,-77777777.0
32,Ярославская область,1.0
33,Алтайский край,2.0
33,Амурская область,3.0
33,Архангельская область (без автономного округа),2.0
33,Архангельская область (с автономным округом),2.0
33,Астраханская область,2.0
33,Белгородская область,3.0
33,Брянская область,2.0
33,Владимирская область,2.0
33,Волгоградская область,6.0
33,Вологодская область,1.0
33,Воронежская область,7.0
33,Еврейская автономная область,1.0
33,Забайкальский край,2.0
33,Ивановская область,2.0
33,Иркутская область,6.0
33,Кабардино-Балкарская Республика,3.0
33,Калининградская область,4.0
33,Калужская область,3.0
33,Камчатский край,2.0
33,Карачаево-Черкесская Республика,1.0
33,Кемеровская область,3.0
33,Кировская область,3.0
33,Костромская область,2.0
33,Краснодарский край,16.0
33,Красноярский край,10.0
33,Курганская область,2.0
33,Курская область,3.0
33,Ленинградская область,2.0
33,Липецкая область,2.0
33,Магаданская область,1.0
33,Москва,42.0
33,Московская область,2.0
33,Мурманская область,1.0
33,Ненецкий автономный округ,-77777777.0
33,Нижегородская область,18.0
33,Новгородская область,2.0
33,Новосибирская область,21.0
33,Омская область,3.0
33,Оренбургская область,2.0
33,Орловская область,3.0
33,Пензенская область,2.0
33,Пермский край,7.0
33,Приморский край,10.0
33,Псковская область,3.0
33,Республика Адыгея,1.0
33,Республика Алтай,1.0
33,Республика Башкортостан,4.0
33,Республика Бурятия,3.0
33,Республика Дагестан,3.0
33,Республика Ингушетия,1.0
33,Республика Калмыкия,1.0
33,Республика Карелия,1.0
33,Республика Коми,4.0
33,Республика Крым,3.0
33,Республика Марий Эл,2.0
33,Республика Мордовия,2.0
33,Республика Саха (Якутия),2.0
33,Республика Северная Осетия — Алания,2.0
33,Республика Татарстан,4.0
33,Республика Тыва,2.0
33,Республика Хакасия,1.0
33,Ростовская область,15.0
33,Рязанская область,2.0
33,Самарская область,9.0
33,Санкт-Петербург,27.0
33,Саратовская область,3.0
33,Сахалинская область,3.0
33,Свердловская область,19.0
33,Севастополь,1.0
33,Смоленская область,2.0
33,Ставропольский край,9.0
33,Тамбовская область,2.0
33,Тверская область,3.0
33,Томская область,2.0
33,Тульская область,4.0
33,Тюменская область (без автономных округов),3.0
33,Тюменская область (с автономными округами),8.0
33,Удмуртская Республика,2.0
33,Ульяновская область,2.0
33,Хабаровский край,9.0
33,Ханты-Мансийский автономный округ — Югра,4.0
33,Челябинская область,13.0
33,Чеченская Республика,2.0
33,Чувашская Республика,2.0
33,Чукотский автономный округ,-77777777.0
33,Ямало-Ненецкий автономный округ,1.0
33,Ярославская область,4.0
